Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31
1,1,54,35,1,76,62,53,46,63,36,78,47,63,0,43,29,7,70,3,58,33,78,74,42,63,77,48,29,64,6,75,79,73
1,2,54,1,43,18,9,53,46,63,36,78,47,63,0,43,29,7,70,60,72,33,78,74,42,63,77,59,29,64,6,75,79,73
1,3,58,1,43,18,9,53,46,63,36,78,47,63,0,43,66,72,70,60,72,33,78,74,42,60,64,59,29,64,44,75,79,73
1,4,58,1,43,18,9,56,25,6,56,78,47,63,0,43,66,72,70,60,72,33,11,74,42,60,64,59,57,64,44,75,79,9
1,5,58,35,67,18,9,56,25,6,56,78,31,63,0,43,66,72,70,60,72,33,11,38,42,60,64,59,57,64,44,75,31,8
1,6,58,35,67,76,9,56,25,6,56,78,31,63,0,71,79,72,70,60,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,7,58,35,22,76,9,56,13,6,56,78,31,63,0,71,79,72,70,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,8,58,35,22,76,9,56,13,6,56,78,31,63,4,71,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,9,58,35,22,76,9,56,13,6,56,78,31,63,4,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,10,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,11,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,12,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,13,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,14,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,15,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,16,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,17,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,18,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,19,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,20,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,21,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,22,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,23,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,24,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,25,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,26,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,27,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,28,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,29,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,30,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,31,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,32,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,33,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,34,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,35,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,36,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,37,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,38,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
1,39,58,35,22,76,9,56,13,6,56,78,31,63,65,72,79,72,62,78,72,33,11,38,42,60,64,59,57,64,44,75,79,73
2,0,78,18,6,1,30,38,45,34,79,38,34,39,13,5,42,25,0,3,6,30,40,48,2,73,40,75,68,34,74,26,31,52
2,1,2,18,6,1,30,38,45,34,79,68,50,55,14,26,78,63,4,3,6,30,40,20,72,21,75,75,68,32,57,26,43,73
2,2,2,61,20,1,60,38,45,79,79,68,50,55,14,26,78,63,4,68,52,30,63,20,72,21,75,78,68,32,57,26,43,73
2,3,2,61,20,1,60,38,45,79,79,29,10,55,14,26,78,63,4,68,52,30,63,46,72,21,75,78,68,36,57,26,40,73
2,4,2,61,20,1,33,38,45,79,79,29,10,55,14,26,78,63,4,68,61,30,63,46,72,21,75,78,68,36,57,26,40,73
2,5,2,61,20,1,33,38,45,79,79,29,10,55,14,26,37,63,4,68,61,30,63,46,72,73,75,78,68,36,57,26,40,73
2,6,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,68,61,30,63,46,72,73,75,78,68,36,57,26,40,47
2,7,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,68,61,30,63,46,72,73,75,76,68,36,57,27,40,47
2,8,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,68,61,30,63,46,72,73,75,76,68,36,55,27,40,47
2,9,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,68,36,55,27,40,47
2,10,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,11,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,12,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,13,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,14,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,15,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,16,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,17,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,18,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,19,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,20,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,21,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,22,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,23,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,24,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,25,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,26,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,27,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,28,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,29,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,30,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,31,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,32,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,33,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,34,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,35,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,36,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,37,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,38,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
2,39,2,38,20,1,33,38,45,79,79,28,10,55,14,26,37,63,4,78,61,30,63,46,72,73,75,76,70,36,55,27,40,47
3,0,72,17,56,5,30,71,8,64,11,73,69,63,53,41,30,50,52,59,27,64,67,1,13,29,49,71,3,49,39,7,44,29
3,1,72,72,74,24,68,31,4,64,71,73,69,63,53,41,30,50,52,50,60,31,32,1,13,29,49,71,78,49,39,49,44,79
3,2,72,72,74,24,68,31,4,64,71,73,69,63,53,41,59,50,52,50,60,31,32,1,13,37,49,71,78,49,69,49,68,79
3,3,72,72,74,24,68,12,63,64,71,73,69,74,53,41,59,50,52,50,60,49,32,1,23,37,49,71,79,62,69,49,68,79
3,4,72,72,74,63,68,12,63,64,71,73,69,74,53,41,59,50,52,50,60,49,32,1,23,37,49,63,79,62,69,72,68,79
3,5,72,72,74,63,68,12,63,64,71,73,69,74,53,41,59,50,52,50,60,57,32,1,23,37,49,63,55,62,69,72,68,79
3,6,72,72,74,77,68,12,63,64,71,73,69,74,53,41,59,50,52,50,60,57,32,1,23,37,49,63,55,62,69,72,68,79
3,7,72,72,74,77,68,12,63,64,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,8,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,9,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,10,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,11,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,12,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,13,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,14,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,15,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,16,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,17,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,18,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,19,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,20,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,21,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,22,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,23,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,24,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,25,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,26,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,27,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,28,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,29,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,30,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,31,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,32,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,33,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,34,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,35,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,36,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,37,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,38,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
3,39,72,72,74,77,68,12,63,75,71,73,69,74,53,41,59,50,74,50,60,57,32,1,23,37,72,63,55,62,69,72,68,39
4,0,62,27,35,12,5,39,64,25,12,76,69,75,39,25,74,20,40,76,63,36,1,4,23,5,31,24,59,11,48,71,69,43
4,1,50,27,35,12,5,39,64,25,12,76,69,75,39,67,11,74,14,76,63,36,1,4,23,47,25,24,59,11,38,71,2,52
4,2,50,27,68,12,74,39,64,25,12,76,69,75,39,67,11,74,14,64,66,36,1,4,23,47,25,47,59,11,38,69,2,52
4,3,50,27,68,12,74,76,46,25,12,76,69,75,39,67,11,74,14,64,66,55,75,4,23,47,25,47,59,11,38,55,2,52
4,4,65,27,68,12,74,76,46,25,12,76,69,75,39,33,11,74,14,64,66,55,75,4,38,77,25,47,59,34,47,55,2,52
4,5,65,27,68,12,77,76,46,25,12,76,69,75,39,33,11,74,14,64,66,55,46,4,38,77,25,47,59,34,47,55,2,52
4,6,65,27,68,12,77,76,46,25,12,76,69,31,39,33,11,74,14,64,66,55,62,4,38,77,25,47,59,69,47,55,2,52
4,7,65,27,68,12,77,76,46,25,12,76,69,31,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,8,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,9,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,10,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,11,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,12,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,13,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,14,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,15,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,16,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,17,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,18,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,3,23,77,25,47,59,69,47,55,2,52
4,19,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,20,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,21,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,22,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,23,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,24,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,25,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,26,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,27,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,28,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,29,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,30,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,31,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,32,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,33,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,34,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,35,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,36,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,37,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,38,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
4,39,65,27,68,12,77,76,46,25,12,76,69,64,39,33,11,74,14,75,66,55,62,4,23,77,25,47,59,69,47,55,2,52
